,subspecies,pollen_carrying,"address_Alvin, TX, USA 77511","address_Athens, GA, USA 30607","address_Des Moines, IA, USA 50315","address_Keene, NH, USA 3431","address_New Orleans, LA, USA 70115","address_Saratoga, CA, USA 95070","health_Varroa, Small Hive Beetles",health_ant problems,"health_few varrao, hive beetles",health_healthy,health_missing queen,Day Time_Morning,Day Time_Afternoon,Day Time_Evening,month_7,month_8
4115,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4116,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4117,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4118,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4119,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4120,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4121,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4122,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4123,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4124,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4125,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4126,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4127,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4128,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4129,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4130,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4131,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4132,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4133,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4134,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4135,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4136,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4137,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4138,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4139,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4140,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4141,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4142,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4143,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4144,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4145,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4146,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4147,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4148,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4149,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4150,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4151,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4152,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4153,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4154,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4155,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4156,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4157,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4158,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4159,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4160,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4161,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4162,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4163,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4164,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4165,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4166,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4167,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4168,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4169,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4170,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4171,Russian honey bee,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
4172,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4173,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4174,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4175,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4176,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4177,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4178,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4179,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4180,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4181,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4182,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4183,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4184,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4185,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4186,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4187,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4188,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4189,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4190,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4191,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4192,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4193,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4194,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4195,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4196,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4197,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4198,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4199,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4200,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4201,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4202,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4203,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4204,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4205,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4206,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4207,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4208,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4209,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4210,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4211,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4212,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4213,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4214,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4215,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4216,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4217,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4218,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4219,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4220,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4221,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4222,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4223,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4224,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4225,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4226,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4227,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4228,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4229,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4230,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4231,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4232,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4233,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4234,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4235,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4236,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4237,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4238,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4239,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4240,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4241,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4242,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4243,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4244,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4245,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4246,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4247,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4248,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4249,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4250,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4251,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4252,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4253,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4254,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4255,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4256,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4257,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4258,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4259,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4260,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4261,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4262,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4263,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4264,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4265,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4266,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4267,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4268,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4269,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4270,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4271,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4272,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4273,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4274,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4275,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4276,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4277,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4278,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4279,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4280,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4281,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4282,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4283,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4284,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4285,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4286,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4287,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4288,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4289,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4290,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4291,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4292,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4293,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4294,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4295,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4296,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4297,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4298,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4299,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4300,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4301,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4302,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4303,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4304,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4305,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4306,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4307,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4308,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4309,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4310,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4311,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4312,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4313,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4314,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4315,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4316,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4317,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4318,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4319,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4320,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4321,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4322,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4323,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4324,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4325,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4326,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4327,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4328,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4329,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4330,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4331,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4332,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4333,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4334,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4335,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4336,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4337,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4338,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4339,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4340,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4341,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4342,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4343,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4344,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4345,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4346,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4347,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4348,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4349,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4350,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4351,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4352,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4353,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4354,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4355,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4356,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4357,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4358,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4359,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4360,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4361,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4362,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4363,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4364,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4365,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4366,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4367,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4368,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4369,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4370,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4371,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4372,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4373,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4374,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4375,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4376,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4377,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4378,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4379,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4380,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4381,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4382,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4383,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4384,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4385,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4386,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4387,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4388,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4389,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4390,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4391,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4392,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4393,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4394,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4395,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4396,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4397,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4398,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4399,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4400,1 Mixed local stock 2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
